,title,salary,company,description,location
1165,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1166,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1167,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1168,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1169,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1170,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1171,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1172,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1173,Lead Digital & Analytics Data Engineer,,Prince Technology Solutions Inc,Ability to work with ODI (Oracle Data Integrator and Talent Data Integration tools) to integrate data flow from various systems. ? Some PTO may be offered.,"Southfield, MI"
1174,Sr. Data Engineer,,MNTN,3+ years of experience related to data analysis and modeling complex raw data. Create and manage ETL/ELT workflows that transform our billions of raw data…,"Austin, TX"
1175,Data Engineer,,Great American Insurance Company,Troubleshoots and resolves complex data load and data retrieval failures. Tests and analyzes data warehouse performance and ensures security of data.,"Cincinnati, OH"
1176,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1177,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1178,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1179,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1180,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1181,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1182,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1183,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1184,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1185,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1186,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1187,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1188,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1189,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1190,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1191,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1192,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1193,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1194,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1195,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1196,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1197,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1198,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1199,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1200,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
