,title,company,salary,description,location
484,"Big Data Engineer :: Hybrid Onsite - Raleigh, NC",OPENMIND TECHNOLOGIES INC,$75 - $85 an hour,Big data technology: 10 years (Preferred).9-10+ years of IT experience with in depth big data technology.Develop applications on the big data platform using…,"Morrisville, NC 27560"
485,Data Engineer,Fearless,,Performs data analysis required to troubleshoot data related issues and assist in the resolution of data issues.,"Los Angeles, CA 90029 (East Hollywood area)"
486,Lead Data Engineer,Signify Technology,$90 - $120 an hour,"Background with Data warehouses: Ability to expand from not just the warehouse, but building data lakes, streaming HR data, real time ML models.",Remote
487,Senior Data Engineer,Renaissance,"$106,300 - $159,400 a year","Evolve data interactions with proprietary data systems, allowing us to bring new customers onboard easily and cost-effectively.Paid Vacation and Sick Time Off.",Remote
488,Data Integrations Engineer,Peloton,,Collaborate with the development team to architect efficient and stable data models.Experience developing Boomi HUB data Models that use Boomi Integration.,"Remote in New York, NY 10011"
489,Senior Data Engineer,Reforge,,"As a Senior Data Engineer, you will be in charge of owning the data foundations, help consume data sources from external products into our data warehouse and…","Remote in San Francisco, CA"
490,Senior Data Scientist / ML Engineer,Aurum Data Solutions Inc.,Up to $85 an hour,"Strong understanding of data and analytics, including experience with Big Data, real time and batch data processing is preferred.",Remote
491,Data Engineer,3M,,"Two (2) years of professional experience as a data engineer, software engineer, data analyst or data scientist in a private, public, government or military…","Remote in Maplewood, MN"
492,Big Data Engineer (full time),"3G Federal Solutions, LLC","$100,000 - $130,000 a year"," Writing reports, supporting self-service tools, and establishing data pipelines among different applications in order to enable analysts and data scientists…",Remote
493,Senior Data Engineer,Infillion,,"Work with the product, data science and data operations team to understand business requirements and needs.Help to architect and mentor the data team on best…","Remote in Los Angeles, CA"
494,Market Data Software Engineer,Algo Capital,,Enhance market data platform for internal data publishing.Prior experience working with variety of financial data providers and exchange data.,"New York, NY"
495,Sr. Data Engineer (Data Quality),SecurityScorecard,,3-6 years of data pipeline software development experience.You will enable other engineers to deliver value rapidly with minimum duplication of effort.,"Remote in Austin, TX"
496,Senior Data Engineer (REMOTE),LogRhythm,"$150,000 - $172,000 a year","Develop production quality software for interacting with distributed data pipelines, data stores and data models.Apache Spark (Dataproc, EMR, etc.).","Remote in Boulder, CO"
497,Analytics Engineer / Data Engineer,Blue Cross Blue Shield of Michigan,,"Implement data structures using best practices for data modeling and visualizations.Design, develop, document and test advanced data systems that supports the…","Detroit, MI"
498,"Junior Software and Data Engineer, Systematic Equities",Millennium Management LLC,,Experience working with financial data.Practice working with data in some capacity.1-2 years of software engineering experience working with data.,"Newport Beach, CA"
499,Data Engineer,Falcon IT,$70 - $80 an hour,AWS data load and retrieval.Accessing and managing data using Apache Hive.Big data: 3 years (Required).Collecting streaming data with Kinesis Data Streams…,Remote
500,Senior Data Engineer,Headspace Health,,Mentor and coach engineers on the data team and help build a data-first culture at the company.Collaborate with the data science and machine learning team to…,"Remote in San Francisco, CA"
501,Data Engineer,Zelis,"$105,000 - $115,000 a year","Managing data activities such as data requirements gathering, data analysis/modelling, and data issues resolution using standard approved technology.",Remote
502,Data Engineer,Hello Privacy,,An understanding of ETL and data pipeline principles connecting to multiple data sources such as a Data Lake & Reporting Systems.,"Remote in New York, NY"
503,Principal Data Engineer,Mudflap,,Experience building and maintaining data infrastructure from the bottom up.Strong opinions on how to build out world-class data infrastructure.,"Remote in Palo Alto, CA"
504,Data Engineer,Valkyrie Intelligence,"$100,000 - $125,000 a year","We look to our data engineers to bring both the technical capabilities as well as creative problem solving.In collaboration with our Data Scientists, you will…","Austin, TX 78701 (Downtown area)"
505,Data Framework Engineer (python),Klicksoft Technologies,"From $120,000 a year","Experience (Total, Relevant) 8-10 years of Python development experience including setting up development environments, using code repositories such as…",Remote
506,Sr Big Data/Data Engineer,Staffing front,$65 - $70 an hour,Design and Develop scalable data pipelines across Transactional and Analytics platforms established in the Hybrid (on-premise & cloud) environment.,"Dallas, TX"
507,Data & Reporting Engineer,Ren,"$65,000 - $125,000 a year",The Data and Reporting Engineer (DRE) is an integral part of the Professional Services team.The DRE will work closely with the Integration Engineer to…,Remote
508,Data Engineer/Data Warehouse Developer,Oran Inc,"$140,000 a year","Looking for data engineer with knowledge and experience in building data integrations such as geospatial and alphanumeric data warehouses and/or data lakes,…","Washington, DC"
509,Data Engineer,CareDash,,"This data engineer will focus primarily on the quality, reliability, and efficiency of the CareDash Email marketing data pipeline, which processes millions of…","Cambridge, MA"
510,Full Stack Data Engineer (REMOTE),GEICO,,"Strong understanding of data engineering and data traceability best practices and framework.As a Data Lineage Supervisor, you will provide technical leadership…","Remote in Chevy Chase, MD 20815"
511,Senior Data Engineer,Pavilion Data Systems,,"Build scalable, reliable, and reactive data pipelines to deal with of data.You’ve worked as a data engineer for at least eight years in a production…","San Jose, CA 95131 (North Valley area)"
512,Data Engineer,Arkestro,,4+ years of experience as a data engineer or in a similar role.The right candidate will own and develop our knowledge infrastructure between platform-generated…,"Remote in Atlanta, GA"
513,Data Engineer,Arch Systems,,"Your role will be as a software engineer primarily working in collaboration with data scientists, data analysts and domain experts.",Remote
514,"Data Engineer, Creator Services",SoundCloud,,"You are passionate about building efficient data pipelines, with a solid background in SQL, Python and Scala.Various snacks, goodies, and 2 free lunches weekly…","Los Angeles, CA"
515,Data Engineer,3K Technologies,"$84,501 - $190,893 a year","Data analysis, data modelling, data integration, data warehousing and database design.Experience with streaming data processing.",Remote
516,Data Engineer with Databricks,Galon Solution Inc,,Develop Databricks programs and ADF pipelines to support data and BI engineering requirements.Implement large scale data analytics system utilizing Azure…,Remote
517,Junior Data Engineer,N9 IT Solutions Inc,$39 - $60 an hour,2+ years of experience with data modeling.2+ years of experience with Oracle SQL and PL/SQL in a web environment.Flexible work schedule & part-time off.,Remote
518,Data Engineer,Optum,"$66,100 - $118,300 a year",Review of data architecture and mapping of data for new development.Testing results / validation of data with new functionality.2+ years’ experience with SQL.,"Remote in Eden Prairie, MN 55344"
519,Data Engineer,Pinterest,,Define and advocate the best practices for storing and analyzing data inside Snowflake.Build Data Pipelines using Python on either Airflow or AWS Lambda to…,"Remote in San Francisco, CA 94103"
